                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8814,                  1.898,                 1.8756,                0.91234,                0.83135,                0.90149,                0.40215,                 1.7992,                 2.7554,                 1.2346,              0.0033224,              0.0033224,              0.0033224
